country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
United States,US,2023-12-17,TV,8,Bad Surgeon: Love Under the Knife,Bad Surgeon: Love Under the Knife: Season 1,3
United States,US,2023-12-17,TV,9,Car Masters: Rust to Riches,Car Masters: Rust to Riches: Season 5,1
United States,US,2023-12-17,TV,10,CoComelon Lane,CoComelon Lane: Season 1,5
United States,US,2023-12-10,Films,1,Leave the World Behind,N/A,1
United States,US,2023-12-10,Films,2,The Super Mario Bros. Movie,N/A,2
United States,US,2023-12-10,Films,3,Family Switch,N/A,2
United States,US,2023-12-10,Films,4,Leo,N/A,3
United States,US,2023-12-10,Films,5,Suicide Squad,N/A,1
United States,US,2023-12-10,Films,6,Lucy,N/A,2
United States,US,2023-12-10,Films,7,Hunter Killer,N/A,2
United States,US,2023-12-10,Films,8,Black Adam,N/A,1
United States,US,2023-12-10,Films,9,DC League of Super-Pets,N/A,1
United States,US,2023-12-10,Films,10,The Adventures of Sharkboy and Lavagirl,N/A,1
United States,US,2023-12-10,TV,1,My Life With the Walter Boys,My Life With the Walter Boys: Season 1,1
United States,US,2023-12-10,TV,2,Obliterated,Obliterated: Season 1,2
United States,US,2023-12-10,TV,3,Bad Surgeon: Love Under the Knife,Bad Surgeon: Love Under the Knife: Season 1,2
United States,US,2023-12-10,TV,4,Squid Game: The Challenge,Squid Game: The Challenge: Season 1,3
United States,US,2023-12-10,TV,5,Young Sheldon,Young Sheldon: Season 1,3
United States,US,2023-12-10,TV,6,World War II: From the Frontlines,World War II: From the Frontlines: Season 1,1
United States,US,2023-12-10,TV,7,Stavros Halkias: Fat Rascal,N/A,1
United States,US,2023-12-10,TV,8,Young Sheldon,Young Sheldon: Season 2,2
United States,US,2023-12-10,TV,9,School Spirits,School Spirits: Season 1,1
United States,US,2023-12-10,TV,10,CoComelon Lane,CoComelon Lane: Season 1,4
United States,US,2023-12-03,Films,1,Family Switch,N/A,1
United States,US,2023-12-03,Films,2,Leo,N/A,2
United States,US,2023-12-03,Films,3,The Silencing,N/A,1
United States,US,2023-12-03,Films,4,The Super Mario Bros. Movie,N/A,1
United States,US,2023-12-03,Films,5,Best. Christmas. Ever!,N/A,3
United States,US,2023-12-03,Films,6,The Secret: Dare to Dream,N/A,1
United States,US,2023-12-03,Films,7,Hunter Killer,N/A,1
United States,US,2023-12-03,Films,8,The Meg,N/A,1
United States,US,2023-12-03,Films,9,May December,N/A,1
United States,US,2023-12-03,Films,10,Lucy,N/A,1
United States,US,2023-12-03,TV,1,Squid Game: The Challenge,Squid Game: The Challenge: Season 1,2
United States,US,2023-12-03,TV,2,Bad Surgeon: Love Under the Knife,Bad Surgeon: Love Under the Knife: Season 1,1
United States,US,2023-12-03,TV,3,Young Sheldon,Young Sheldon: Season 1,2
United States,US,2023-12-03,TV,4,A Nearly Normal Family,A Nearly Normal Family: Limited Series,2
United States,US,2023-12-03,TV,5,Obliterated,Obliterated: Season 1,1
United States,US,2023-12-03,TV,6,First Wives Club,First Wives Club: Season 1,3
United States,US,2023-12-03,TV,7,Young Sheldon,Young Sheldon: Season 2,1
United States,US,2023-12-03,TV,8,CoComelon Lane,CoComelon Lane: Season 1,3
United States,US,2023-12-03,TV,9,Virgin River,Virgin River: Season 5,6
United States,US,2023-12-03,TV,10,The Crown,The Crown: Season 6,3
United States,US,2023-11-26,Films,1,Leo,N/A,1
United States,US,2023-11-26,Films,2,Best. Christmas. Ever!,N/A,2
United States,US,2023-11-26,Films,3,Lone Survivor,N/A,2
United States,US,2023-11-26,Films,4,The Killer,N/A,3
United States,US,2023-11-26,Films,5,Minions,N/A,5
United States,US,2023-11-26,Films,6,Spider-Man: Across the Spider-Verse,N/A,4
United States,US,2023-11-26,Films,7,A Walk in the Woods,N/A,1
United States,US,2023-11-26,Films,8,Real Steel,N/A,1
United States,US,2023-11-26,Films,9,See You on Venus,N/A,1
United States,US,2023-11-26,Films,10,Trolls,N/A,8
United States,US,2023-11-26,TV,1,Squid Game: The Challenge,Squid Game: The Challenge: Season 1,1
United States,US,2023-11-26,TV,2,The Crown,The Crown: Season 6,2
United States,US,2023-11-26,TV,3,Matt Rife: Natural Selection,N/A,2
United States,US,2023-11-26,TV,4,First Wives Club,First Wives Club: Season 1,2
United States,US,2023-11-26,TV,5,Young Sheldon,Young Sheldon: Season 1,1
United States,US,2023-11-26,TV,6,A Nearly Normal Family,A Nearly Normal Family: Limited Series,1
United States,US,2023-11-26,TV,7,CoComelon Lane,CoComelon Lane: Season 1,2
United States,US,2023-11-26,TV,8,Mike Birbiglia: The Old Man and The Pool,N/A,1
United States,US,2023-11-26,TV,9,First Wives Club,First Wives Club: Season 2,1
United States,US,2023-11-26,TV,10,All the Light We Cannot See,All the Light We Cannot See: Limited Series,4
United States,US,2023-11-19,Films,1,Best. Christmas. Ever!,N/A,1
United States,US,2023-11-19,Films,2,The Killer,N/A,2
United States,US,2023-11-19,Films,3,Lone Survivor,N/A,1
United States,US,2023-11-19,Films,4,Minions,N/A,4
United States,US,2023-11-19,Films,5,Spider-Man: Across the Spider-Verse,N/A,3
United States,US,2023-11-19,Films,6,No Hard Feelings,N/A,5
United States,US,2023-11-19,Films,7,Harriet,N/A,1
United States,US,2023-11-19,Films,8,Downsizing,N/A,2
United States,US,2023-11-19,Films,9,The Impossible,N/A,2
United States,US,2023-11-19,Films,10,Buried: The 1982 Alpine Meadows Avalanche,N/A,1
United States,US,2023-11-19,TV,1,Matt Rife: Natural Selection,N/A,1
United States,US,2023-11-19,TV,2,The Crown,The Crown: Season 6,1
United States,US,2023-11-19,TV,3,Escaping Twin Flames,Escaping Twin Flames: Season 1,2
United States,US,2023-11-19,TV,4,How to Become a Mob Boss,How to Become a Mob Boss: Season 1,1
United States,US,2023-11-19,TV,5,All the Light We Cannot See,All the Light We Cannot See: Limited Series,3
United States,US,2023-11-19,TV,6,Selling Sunset,Selling Sunset: Season 7,3
United States,US,2023-11-19,TV,7,Criminal Code,Criminal Code: Season 1,1
United States,US,2023-11-19,TV,8,First Wives Club,First Wives Club: Season 1,1
United States,US,2023-11-19,TV,9,CoComelon Lane,CoComelon Lane: Season 1,1
United States,US,2023-11-19,TV,10,Scott Pilgrim Takes Off,Scott Pilgrim Takes Off: Season 1,1
United States,US,2023-11-12,Films,1,The Killer,N/A,1
United States,US,2023-11-12,Films,2,Spider-Man: Across the Spider-Verse,N/A,2
United States,US,2023-11-12,Films,3,Minions,N/A,3
United States,US,2023-11-12,Films,4,Locked In,N/A,1
United States,US,2023-11-12,Films,5,No Hard Feelings,N/A,4
United States,US,2023-11-12,Films,6,13 Going on 30,N/A,1
United States,US,2023-11-12,Films,7,Insidious: The Red Door,N/A,1
United States,US,2023-11-12,Films,8,The Impossible,N/A,1
United States,US,2023-11-12,Films,9,Sly,N/A,1
United States,US,2023-11-12,Films,10,Legion,N/A,1
United States,US,2023-11-12,TV,1,All the Light We Cannot See,All the Light We Cannot See: Limited Series,2
United States,US,2023-11-12,TV,2,Escaping Twin Flames,Escaping Twin Flames: Season 1,1
United States,US,2023-11-12,TV,3,Selling Sunset,Selling Sunset: Season 7,2
United States,US,2023-11-12,TV,4,Till Murder Do Us Part: Soering vs. Haysom,Till Murder Do Us Part: Soering vs. Haysom: Limited Series,2
United States,US,2023-11-12,TV,5,Ralph Barbosa: Cowabunga,N/A,2
United States,US,2023-11-12,TV,6,"The Billionaire, The Butler, and the Boyfriend","The Billionaire, The Butler, and the Boyfriend: Limited Series",1
United States,US,2023-11-12,TV,7,Life on Our Planet,Life on Our Planet: Season 1,3
United States,US,2023-11-12,TV,8,BLUE EYE SAMURAI,BLUE EYE SAMURAI: Season 1,1
United States,US,2023-11-12,TV,9,Unicorn Academy,Unicorn Academy: Chapter 1,2
United States,US,2023-11-12,TV,10,The Improv: 60 and Still Standing,N/A,1
United States,US,2023-11-05,Films,1,Spider-Man: Across the Spider-Verse,N/A,1
United States,US,2023-11-05,Films,2,Minions,N/A,2
United States,US,2023-11-05,Films,3,No Hard Feelings,N/A,3
United States,US,2023-11-05,Films,4,The Mummy,N/A,1
United States,US,2023-11-05,Films,5,Pain Hustlers,N/A,2
United States,US,2023-11-05,Films,6,Cold Pursuit,N/A,1
United States,US,2023-11-05,Films,7,The Change-Up,N/A,1
United States,US,2023-11-05,Films,8,Ted 2,N/A,1
United States,US,2023-11-05,Films,9,Downsizing,N/A,1
United States,US,2023-11-05,Films,10,Godzilla vs. Kong,N/A,1
United States,US,2023-11-05,TV,1,All the Light We Cannot See,All the Light We Cannot See: Limited Series,1
United States,US,2023-11-05,TV,2,Till Murder Do Us Part: Soering vs. Haysom,Till Murder Do Us Part: Soering vs. Haysom: Limited Series,1
United States,US,2023-11-05,TV,3,Ralph Barbosa: Cowabunga,N/A,1
United States,US,2023-11-05,TV,4,Get Gotti,Get Gotti: Season 1,2
United States,US,2023-11-05,TV,5,Botched,Botched: Season 1,1
United States,US,2023-11-05,TV,6,Selling Sunset,Selling Sunset: Season 7,1
United States,US,2023-11-05,TV,7,Life on Our Planet,Life on Our Planet: Season 1,2
United States,US,2023-11-05,TV,8,The Fall of the House of Usher,The Fall of the House of Usher: Limited Series,4
United States,US,2023-11-05,TV,9,Unicorn Academy,Unicorn Academy: Chapter 1,1
United States,US,2023-11-05,TV,10,Mysteries of the Faith,Mysteries of the Faith: Season 1,1
United States,US,2023-10-29,Films,1,No Hard Feelings,N/A,2
United States,US,2023-10-29,Films,2,Old Dads,N/A,2
United States,US,2023-10-29,Films,3,Pain Hustlers,N/A,1
United States,US,2023-10-29,Films,4,Minions,N/A,1
United States,US,2023-10-29,Films,5,Knights of the Zodiac,N/A,1
United States,US,2023-10-29,Films,6,Burning Betrayal,N/A,1
United States,US,2023-10-29,Films,7,Hotel Transylvania 2,N/A,3
United States,US,2023-10-29,Films,8,Long Shot,N/A,2
United States,US,2023-10-29,Films,9,Reptile,N/A,5
United States,US,2023-10-29,Films,10,Casper,N/A,4
United States,US,2023-10-29,TV,1,Get Gotti,Get Gotti: Season 1,1
United States,US,2023-10-29,TV,2,Life on Our Planet,Life on Our Planet: Season 1,1
United States,US,2023-10-29,TV,3,The Fall of the House of Usher,The Fall of the House of Usher: Limited Series,3
United States,US,2023-10-29,TV,4,Bodies,Bodies: Limited Series,2
United States,US,2023-10-29,TV,5,Big Mouth,Big Mouth: Season 7,2
United States,US,2023-10-29,TV,6,Pete Holmes: I Am Not for Everyone,N/A,1
United States,US,2023-10-29,TV,7,The Great British Baking Show,The Great British Baking Show: Collection 11,5
United States,US,2023-10-29,TV,8,Beckham,Beckham: Limited Series,4
United States,US,2023-10-29,TV,9,Bebefinn,Bebefinn: Season 2,1
United States,US,2023-10-29,TV,10,I Woke Up A Vampire,I Woke Up A Vampire: Season 1,2
United States,US,2023-10-22,Films,1,Old Dads,N/A,1
United States,US,2023-10-22,Films,2,Long Shot,N/A,1
United States,US,2023-10-22,Films,3,No Hard Feelings,N/A,1
United States,US,2023-10-22,Films,4,Tammy,N/A,2
United States,US,2023-10-22,Films,5,The Devil on Trial,N/A,1
United States,US,2023-10-22,Films,6,The Misfits,N/A,1
United States,US,2023-10-22,Films,7,Reptile,N/A,4
United States,US,2023-10-22,Films,8,Casper,N/A,3
United States,US,2023-10-22,Films,9,Look Away,N/A,1
United States,US,2023-10-22,Films,10,Spy Kids,N/A,1
United States,US,2023-10-22,TV,1,The Fall of the House of Usher,The Fall of the House of Usher: Limited Series,2
United States,US,2023-10-22,TV,2,Beckham,Beckham: Limited Series,3
United States,US,2023-10-22,TV,3,Bodies,Bodies: Limited Series,1
United States,US,2023-10-22,TV,4,I Woke Up A Vampire,I Woke Up A Vampire: Season 1,1
United States,US,2023-10-22,TV,5,The Great British Baking Show,The Great British Baking Show: Collection 11,4
United States,US,2023-10-22,TV,6,Love Is Blind,Love Is Blind: Season 5,5
United States,US,2023-10-22,TV,7,Pact of Silence,Pact of Silence: Season 1,2
United States,US,2023-10-22,TV,8,Big Mouth,Big Mouth: Season 7,1
United States,US,2023-10-22,TV,9,Heather McMahan: Son I Never Had,N/A,1
United States,US,2023-10-22,TV,10,Lupin,Lupin: Part 3,3
United States,US,2023-10-15,Films,1,American Made,N/A,2
United States,US,2023-10-15,Films,2,Reptile,N/A,3
United States,US,2023-10-15,Films,3,Ma,N/A,1
United States,US,2023-10-15,Films,4,Casper,N/A,2
United States,US,2023-10-15,Films,5,Fair Play,N/A,2
United States,US,2023-10-15,Films,6,Get Out,N/A,1
United States,US,2023-10-15,Films,7,Us,N/A,1
United States,US,2023-10-15,Films,8,Deliver Us from Evil,N/A,1
United States,US,2023-10-15,Films,9,Tammy,N/A,1
United States,US,2023-10-15,Films,10,Nowhere,N/A,3
United States,US,2023-10-15,TV,1,The Fall of the House of Usher,The Fall of the House of Usher: Limited Series,1
United States,US,2023-10-15,TV,2,Beckham,Beckham: Limited Series,2
United States,US,2023-10-15,TV,3,Love Is Blind,Love Is Blind: Season 5,4
United States,US,2023-10-15,TV,4,Big Vape: The Rise and Fall of Juul,Big Vape: The Rise and Fall of Juul: Limited Series,1
United States,US,2023-10-15,TV,5,Lupin,Lupin: Part 3,2
United States,US,2023-10-15,TV,6,The Great British Baking Show,The Great British Baking Show: Collection 11,3
United States,US,2023-10-15,TV,7,Murdaugh Murders: A Southern Scandal,Murdaugh Murders: A Southern Scandal: Season 2,4
United States,US,2023-10-15,TV,8,Pact of Silence,Pact of Silence: Season 1,1
United States,US,2023-10-15,TV,9,Lupin,Lupin: Part 1,1
United States,US,2023-10-15,TV,10,CoComelon,CoComelon: Season 8,4
United States,US,2023-10-08,Films,1,Reptile,N/A,2
United States,US,2023-10-08,Films,2,Nowhere,N/A,2
United States,US,2023-10-08,Films,3,Last Vegas,N/A,1
United States,US,2023-10-08,Films,4,Identity Thief,N/A,1
United States,US,2023-10-08,Films,5,Fair Play,N/A,1
United States,US,2023-10-08,Films,6,Casper,N/A,1
United States,US,2023-10-08,Films,7,Dune,N/A,1
United States,US,2023-10-08,Films,8,Colombiana,N/A,1
United States,US,2023-10-08,Films,9,American Made,N/A,1
United States,US,2023-10-08,Films,10,Megamind,N/A,3
United States,US,2023-10-08,TV,1,Beckham,Beckham: Limited Series,1
United States,US,2023-10-08,TV,2,Love Is Blind,Love Is Blind: Season 5,3
United States,US,2023-10-08,TV,3,The Great British Baking Show,The Great British Baking Show: Collection 11,2
United States,US,2023-10-08,TV,4,Murdaugh Murders: A Southern Scandal,Murdaugh Murders: A Southern Scandal: Season 2,3
United States,US,2023-10-08,TV,5,Lupin,Lupin: Part 3,1
United States,US,2023-10-08,TV,6,Encounters,Encounters: Season 1,2
United States,US,2023-10-08,TV,7,Sex Education,Sex Education: Season 4,3
United States,US,2023-10-08,TV,8,Virgin River,Virgin River: Season 5,5
United States,US,2023-10-08,TV,9,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,1
United States,US,2023-10-08,TV,10,CoComelon,CoComelon: Season 8,3
United States,US,2023-10-01,Films,1,Reptile,N/A,1
United States,US,2023-10-01,Films,2,Nowhere,N/A,1
United States,US,2023-10-01,Films,3,The Machine,N/A,2
United States,US,2023-10-01,Films,4,Love is in the Air,N/A,1
United States,US,2023-10-01,Films,5,Spy Kids: Armageddon,N/A,2
United States,US,2023-10-01,Films,6,Force of Nature,N/A,1
United States,US,2023-10-01,Films,7,Love at First Sight,N/A,3
United States,US,2023-10-01,Films,8,The Foreigner,N/A,1
United States,US,2023-10-01,Films,9,Forgotten Love,N/A,1
United States,US,2023-10-01,Films,10,The Black Book,N/A,1
United States,US,2023-10-01,TV,1,Love Is Blind,Love Is Blind: Season 5,2
United States,US,2023-10-01,TV,2,Murdaugh Murders: A Southern Scandal,Murdaugh Murders: A Southern Scandal: Season 2,2
United States,US,2023-10-01,TV,3,Encounters,Encounters: Season 1,1
United States,US,2023-10-01,TV,4,Who Killed Jill Dando?,Who Killed Jill Dando?: Limited Series,1
United States,US,2023-10-01,TV,5,The Great British Baking Show,The Great British Baking Show: Collection 11,1
United States,US,2023-10-01,TV,6,Sex Education,Sex Education: Season 4,2
United States,US,2023-10-01,TV,7,Virgin River,Virgin River: Season 5,4
United States,US,2023-10-01,TV,8,Castlevania: Nocturne,Castlevania: Nocturne: Season 1,1
United States,US,2023-10-01,TV,9,Murdaugh Murders: A Southern Scandal,Murdaugh Murders: A Southern Scandal: Season 1,5
United States,US,2023-10-01,TV,10,Dear Child,Dear Child: Limited Series,4
United States,US,2023-09-24,Films,1,Love at First Sight,N/A,2
United States,US,2023-09-24,Films,2,The Wolf of Wall Street,N/A,2
United States,US,2023-09-24,Films,3,Spy Kids: Armageddon,N/A,1
United States,US,2023-09-24,Films,4,The Machine,N/A,1
United States,US,2023-09-24,Films,5,My Big Fat Greek Wedding 2,N/A,2
United States,US,2023-09-24,Films,6,Woody Woodpecker,N/A,3
United States,US,2023-09-24,Films,7,Matilda,N/A,6
United States,US,2023-09-24,Films,8,Jaane Jaan,N/A,1
United States,US,2023-09-24,Films,9,Despicable Me 2,N/A,18
United States,US,2023-09-24,Films,10,Cry Macho,N/A,1
United States,US,2023-09-24,TV,1,Murdaugh Murders: A Southern Scandal,Murdaugh Murders: A Southern Scandal: Season 2,1
United States,US,2023-09-24,TV,2,Kountry Wayne: A Woman's Prayer,N/A,1
United States,US,2023-09-24,TV,3,Virgin River,Virgin River: Season 5,3
United States,US,2023-09-24,TV,4,Dear Child,Dear Child: Limited Series,3
United States,US,2023-09-24,TV,5,Love Is Blind,Love Is Blind: Season 5,1
United States,US,2023-09-24,TV,6,Murdaugh Murders: A Southern Scandal,Murdaugh Murders: A Southern Scandal: Season 1,4
United States,US,2023-09-24,TV,7,Sex Education,Sex Education: Season 4,1
United States,US,2023-09-24,TV,8,ONE PIECE,ONE PIECE: Season 1,4
United States,US,2023-09-24,TV,9,Inside the World’s Toughest Prisons,Inside the World’s Toughest Prisons: Season 7,1
United States,US,2023-09-24,TV,10,The Pacific,N/A,1
United States,US,2023-09-17,Films,1,Love at First Sight,N/A,1
United States,US,2023-09-17,Films,2,Woody Woodpecker,N/A,2
United States,US,2023-09-17,Films,3,The Wolf of Wall Street,N/A,1
United States,US,2023-09-17,Films,4,Killers,N/A,1
United States,US,2023-09-17,Films,5,My Big Fat Greek Wedding 2,N/A,1
United States,US,2023-09-17,Films,6,You Are So Not Invited to My Bat Mitzvah,N/A,4
United States,US,2023-09-17,Films,7,Matilda,N/A,5
United States,US,2023-09-17,Films,8,Don't Worry Darling,N/A,2
United States,US,2023-09-17,Films,9,Dredd,N/A,2
United States,US,2023-09-17,Films,10,Despicable Me 2,N/A,17
United States,US,2023-09-17,TV,1,Virgin River,Virgin River: Season 5,2
United States,US,2023-09-17,TV,2,Dear Child,Dear Child: Limited Series,2
United States,US,2023-09-17,TV,3,ONE PIECE,ONE PIECE: Season 1,3
United States,US,2023-09-17,TV,4,Selling The OC,Selling The OC: Season 2,2
